"source","model_rep","subset_id","removal_fraction","site_rep","n_sites_kept","n_observed_links","n_cooc_links","expected_links_raw","expected_links_conditioned","divergence_raw","relative_divergence_raw","divergence_conditioned","relative_divergence_conditioned"
"empirical",NA,150,0.2,49,273,834,2825,745.076626590249,781.048363485121,88.9233734097506,0.119347957292255,52.9516365148794,0.0677955924247809
"empirical",NA,151,0.2,50,273,840,2839,749.527812856736,782.368020138383,90.4721871432645,0.120705577019805,57.6319798616165,0.0736635168848322
"empirical",NA,152,0.2,51,273,839,2777,732.19833673451,769.693700678566,106.80166326549,0.145864389342659,69.3062993214344,0.0900439996589989
"empirical",NA,153,0.2,52,273,864,2817,764.093976023937,798.977320501083,99.9060239760627,0.130750964031855,65.0226794989173,0.0813823844938903
"empirical",NA,154,0.2,53,273,845,2797,743.323866544736,776.019461000392,101.676133455264,0.136785778086065,68.9805389996076,0.0888902179214455
"empirical",NA,155,0.2,54,273,813,2672,723.126964314251,757.688100093333,89.8730356857488,0.124283894974068,55.3118999066675,0.0730008824209515
"empirical",NA,156,0.2,55,273,878,3016,816.581932050672,851.914908842495,61.4180679493278,0.075213601401992,26.0850911575048,0.0306193622000898
"empirical",NA,157,0.2,56,273,853,2928,779.402235763573,811.550750942618,73.597764236427,0.0944284746172481,41.4492490573817,0.0510741306187424
"empirical",NA,158,0.2,57,273,864,2963,798.812506255398,833.340690915675,65.1874937446024,0.081605499706286,30.6593090843253,0.0367908460711751
"empirical",NA,159,0.2,58,273,869,2915,778.428032930333,814.468307254544,90.5719670696668,0.116352396417066,54.5316927454563,0.0669537319742678
"empirical",NA,160,0.2,59,273,853,2864,773.51008017584,808.850461702302,79.4899198241601,0.102765202240273,44.1495382976975,0.0545830662008656
"empirical",NA,161,0.2,60,273,837,2788,754.278585018123,785.800275637789,82.7214149818772,0.109669579151435,51.199724362211,0.0651561547502069
"empirical",NA,162,0.2,61,273,858,2885,771.489306674186,808.56814621087,86.5106933258136,0.112134662888268,49.4318537891298,0.061135049681067
"empirical",NA,163,0.2,62,273,868,2979,786.589117619442,821.496022351346,81.410882380558,0.1034986126263,46.5039776486542,0.0566088896152499
"empirical",NA,164,0.2,63,273,828,2856,751.765656963661,788.169574958862,76.2343430363389,0.101407057279319,39.8304250411381,0.0505353496336332
"empirical",NA,165,0.2,64,273,794,2610,719.918433750032,749.65168382191,74.0815662499682,0.102902721720959,44.3483161780896,0.0591585627500906
"empirical",NA,166,0.2,65,273,821,2755,715.860273103084,751.639210337192,105.139726896916,0.146871855929595,69.3607896628083,0.0922793658299073
"empirical",NA,167,0.2,66,273,812,2700,733.661884488959,768.715468132196,78.3381155110415,0.106776864339366,43.2845318678037,0.0563076114143706
"empirical",NA,168,0.2,67,273,874,2999,806.169904917443,841.583864561184,67.8300950825566,0.084138709059727,32.4161354388161,0.0385180096765739
"empirical",NA,169,0.2,68,273,855,2903,787.31565419723,822.212549306202,67.6843458027699,0.0859684999808404,32.787450693798,0.0398770983506207
"empirical",NA,170,0.2,69,273,839,2676,709.602485618284,746.097888788776,129.397514381716,0.182352115450906,92.9021112112238,0.12451732220023
"empirical",NA,171,0.2,70,273,833,2779,738.155612357989,775.58245456138,94.8443876420113,0.128488337762599,57.4175454386201,0.0740315167019757
"empirical",NA,172,0.2,71,273,847,2806,749.541290926823,783.76873840704,97.4587090731769,0.130024469969716,63.23126159296,0.0806759168801163
"empirical",NA,173,0.2,72,273,842,2771,735.878203150169,774.457852992598,106.121796849831,0.14421108873118,67.5421470074025,0.08721216622236
"empirical",NA,174,0.2,73,273,863,2876,759.084489105338,797.467178615001,103.915510894662,0.136895842802871,65.532821384999,0.0821761987732372
"empirical",NA,175,0.2,74,273,806,2691,724.196450985254,756.753421579255,81.8035490147462,0.112957677303519,49.246578420745,0.0650761225736822
"empirical",NA,176,0.2,75,273,870,2965,798.995447126754,834.518137563438,71.0045528732462,0.0888672809445708,35.4818624365615,0.0425177846225832
"empirical",NA,177,0.2,76,273,846,2924,773.274739259748,810.325390105626,72.7252607402525,0.0940484113186886,35.6746098943742,0.0440250426926941
"empirical",NA,178,0.2,77,273,881,2994,812.621424506049,851.107803494816,68.378575493951,0.0841456715659629,29.8921965051838,0.0351215161962334
"empirical",NA,179,0.2,78,273,855,2927,773.538578618672,808.472201290254,81.4614213813283,0.105310095233771,46.5277987097455,0.0575502764788833
"empirical",NA,180,0.2,79,273,814,2639,712.684056451942,751.406685960096,101.315943548058,0.142161091764075,62.5933140399044,0.0833015132942648
"empirical",NA,181,0.2,80,273,861,2780,745.259288672671,782.222406670565,115.740711327329,0.15530260821501,78.7775933294348,0.100709967724834
"empirical",NA,182,0.2,81,273,833,2835,730.573838135512,766.309963000762,102.426161864488,0.140199602720361,66.6900369992379,0.0870274956860656
"empirical",NA,183,0.2,82,273,859,2914,769.375472824136,803.337987337693,89.6245271758642,0.116489971855849,55.6620126623069,0.0692884110295517
"empirical",NA,184,0.2,83,273,856,2943,799.704313241292,833.902213350704,56.2956867587077,0.0703956272669518,22.0977866492956,0.0264992541037928
"empirical",NA,185,0.2,84,273,876,3004,814.861688729297,850.399868581301,61.1383112707026,0.0750290658112081,25.6001314186989,0.0301036399046097
"empirical",NA,186,0.2,85,273,820,2729,714.270859680309,749.409410346558,105.729140319691,0.148023874818318,70.5905896534424,0.0941949602965333
"empirical",NA,187,0.2,86,273,848,2798,758.296475458944,794.146509508473,89.7035245410564,0.11829611167158,53.8534904915274,0.0678130418590637
"empirical",NA,188,0.2,87,273,837,2808,767.856902277166,799.847253929437,69.1430977228339,0.090046853154256,37.1527460705634,0.0464498013690011
"empirical",NA,189,0.2,88,273,845,2919,770.334880582113,805.47407289736,74.6651194178866,0.0969255336866804,39.5259271026396,0.049071631766447
"empirical",NA,190,0.2,89,273,839,2821,750.398979551936,782.806280244051,88.6010204480644,0.118071882908167,56.1937197559486,0.0717849628626246
"empirical",NA,191,0.2,90,273,860,2875,776.637792081025,813.485059244817,83.3622079189753,0.10733730545819,46.5149407551834,0.0571798341304076
"empirical",NA,192,0.2,91,273,829,2759,745.819890591767,780.03241146975,83.1801094082327,0.111528413840282,48.9675885302499,0.0627763510980068
"empirical",NA,193,0.2,92,273,841,2834,738.407919688419,776.397385408012,102.592080311581,0.138936863454649,64.6026145919882,0.0832081815397128
