"removal_fraction","rep","n_sites_kept","n_predators","n_resources","n_realised_links","n_cooc_links","n_expected_links_raw","n_expected_links_conditioned","divergence_raw","relative_divergence_raw","divergence_conditioned","relative_divergence_conditioned","mean_abs_species_error_raw","mean_abs_species_error_conditioned"
0.1,53,337,119,94,905,2999,831.370447127493,865.960967198853,73.629552872507,0.0885640728834035,39.0390328011472,0.0450817464988379,1.91981515428596,1.85594185014554
0.1,54,337,120,94,889,3017,832.606315152483,869.267815036569,56.393684847517,0.067731512266021,19.7321849634311,0.0226997763199147,1.86402509239877,1.79493603130284
0.1,55,337,123,93,911,3092,848.590616312213,884.467093574332,62.4093836877873,0.0735447487729769,26.5329064256679,0.0299987490981065,1.82272607579054,1.78177776896033
0.1,56,337,126,94,920,3137,880.167601952014,918.221438214324,39.8323980479861,0.0452554694806384,1.77856178567572,0.00193696390832968,1.80888850495834,1.74897635092195
0.1,57,337,123,94,906,3057,845.285900262409,882.039306425631,60.7140997375911,0.0718267035079411,23.9606935743686,0.0271651086293045,1.76593943809779,1.68894324198552
0.1,58,337,121,94,903,3045,851.969605133567,887.656280723412,51.0303948664331,0.0598969664632963,15.3437192765882,0.0172856539291127,1.8924105311452,1.81488274692743
0.1,59,337,124,94,918,3114,860.910372063441,897.888970071793,57.0896279365589,0.0663130911057858,20.1110299282072,0.0223981256018762,1.88039569010615,1.83720816906615
0.1,60,337,123,94,891,3034,840.006245498803,878.112957741849,50.9937545011969,0.0607063992374442,12.8870422581515,0.014675836570379,1.84977598683709,1.76757808548281
0.1,61,337,121,92,894,3034,832.322922375774,868.279671983032,61.6770776242256,0.0741023417307494,25.7203280169681,0.0296221699607759,1.81441700113161,1.75620325396202
0.1,62,337,123,94,910,3088,843.065008036011,878.882469685986,66.9349919639893,0.0793948169191838,31.1175303140138,0.0354057924549704,1.90353829433552,1.84491051252937
0.1,63,337,123,94,914,3117,866.07563224612,902.672471148441,47.92436775388,0.0553350838766711,11.3275288515592,0.0125488803675907,1.80171360009321,1.73823578835107
0.1,64,337,124,93,899,3089,851.114073680593,887.874556743691,47.8859263194067,0.0562626418716434,11.1254432563093,0.0125304224248887,1.760173136771,1.70668562431633
0.1,65,337,124,93,895,3045,837.503155025374,875.30598511085,57.4968449746264,0.0686526905953977,19.6940148891498,0.0224995775467658,1.77835107008995,1.71069620843251
0.1,66,337,122,94,913,3075,854.737961946692,890.005175230789,58.2620380533083,0.0681636251660272,22.9948247692113,0.0258367315260256,1.81018003947398,1.75742418190591
0.1,67,337,118,94,886,2941,817.884453800559,853.03375348672,68.1155461994408,0.0832826029189335,32.9662465132801,0.0386458875496224,1.90160489166807,1.81153565759299
0.1,68,337,122,94,898,3012,839.42619444037,876.753224324482,58.5738055596297,0.0697783866497992,21.2467756755183,0.0242334730983036,1.85405662694624,1.78789101724822
0.1,69,337,125,94,906,3118,867.16199705582,903.998374652079,38.8380029441802,0.0447874827033964,2.00162534792071,0.00221419131277871,1.77470536228167,1.72080452696191
0.1,70,337,116,94,887,2973,830.897902675991,864.757480798586,56.1020973240092,0.0675198446684324,22.2425192014144,0.0257211064319142,1.91234088235716,1.85042787515522
0.1,71,337,123,94,888,2991,832.352658532473,870.554709830192,55.6473414675266,0.0668554859494759,17.4452901698075,0.0200392806710682,1.80793731466893,1.72453785145839
0.1,72,337,119,93,865,2881,803.861456739882,840.895456981252,61.1385432601177,0.0760560700447928,24.104543018748,0.0286653267283443,1.80754379965938,1.73644282834819
0.1,73,337,123,94,915,3142,870.006986863069,905.106845879087,44.9930131369313,0.05171569173158,9.89315412091287,0.010930371553321,1.92796162489725,1.88252139054502
0.1,74,337,124,94,914,3086,861.796724591094,898.729425098106,52.2032754089056,0.0605749290050679,15.270574901894,0.0169912929024517,1.81551902226083,1.75639255483042
0.1,75,337,118,94,899,3040,848.206846178762,882.320700479643,50.7931538212382,0.059882980254245,16.6792995203567,0.0189038968611862,1.87250394956517,1.79113071993351
0.1,76,337,125,93,891,3043,823.382338526265,862.826050166608,67.6176614737346,0.0821218264102682,28.1739498333919,0.0326531052556325,1.74145872425882,1.68033040830783
0.1,77,337,124,94,896,2986,824.890564688566,864.066862615698,71.1094353114344,0.0862046898769917,31.9331373843024,0.0369567897646655,1.92538577955384,1.85289235315683
0.1,78,337,120,94,908,3075,864.253836248382,898.994586544667,43.7461637516179,0.0506172630271617,9.00541345533338,0.0100172054316213,1.8645352564948,1.80521621523664
0.1,79,337,119,93,904,3043,851.546846690839,885.643976457192,52.4531533091612,0.0615974957960295,18.3560235428077,0.0207261879838405,1.85783444565762,1.80335261473567
0.1,80,337,123,93,903,3058,852.763321626239,888.977245806533,50.2366783737615,0.0589104586228674,14.0227541934668,0.0157740305048466,1.81381793413769,1.76197495061737
0.1,81,337,121,93,880,2920,800.171086657855,837.253936233339,79.8289133421451,0.0997648061436131,42.7460637666609,0.0510550765027968,1.8659771885707,1.79314026949092
0.1,82,337,121,94,911,3039,842.543390575792,878.343074359381,68.4566094242076,0.0812499512665152,32.6569256406186,0.0371801481607138,1.83555103413477,1.77638229250547
0.1,83,337,119,94,889,3031,836.425029371278,871.619198691379,52.574970628722,0.0628567639448109,17.3808013086215,0.0199408197234715,1.86972182355509,1.79172060509705
0.1,84,337,122,94,908,3087,852.717336859544,888.448850575043,55.2826631404563,0.0648311706010995,19.5511494249567,0.0220059369904102,1.79209691444519,1.73212800001697
0.1,85,337,113,94,881,2913,810.204521650441,843.915272563666,70.7954783495589,0.0873797620943213,37.0847274363341,0.0439436619314605,1.89784715391573,1.80458777602307
