"","species","interactions","potential_prey","prob_expected","prob_int","expected_indegree","mean_cooccurrence"
"178","Aaet",5,"Colfl",0.0251141494311736,0.0227000000000001,2.43710996813428,4.43478260869565
"179","Aaet",5,"Colfl",0.0251141494311736,0.0227000000000001,2.43710996813428,4.43478260869565
"180","Aaet",5,"Colfl",0.0251141494311736,0.0227000000000001,2.43710996813428,4.43478260869565
"181","Aaet",5,"Colfl",0.0251141494311736,0.0227000000000001,2.43710996813428,4.43478260869565
"182","Aaet",5,"Colfl",0.0251141494311736,0.0227000000000001,2.43710996813428,4.43478260869565
"183","Aaet",5,"Colfl",0.0251141494311736,0.0227000000000001,2.43710996813428,4.43478260869565
"184","Aaet",5,"Colfl",0.0251141494311736,0.0227000000000001,2.43710996813428,4.43478260869565
"185","Aaet",5,"Ealb",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"186","Aaet",5,"Ealb",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"187","Aaet",5,"Ealb",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"188","Aaet",5,"Ealb",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"189","Aaet",5,"Ealb",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"190","Aaet",5,"Ealb",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"191","Aaet",5,"Ealb",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"192","Aaet",5,"Ealb",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"193","Aaet",5,"Ealb",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"194","Aaet",5,"Ealb",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"195","Aaet",5,"Ealb",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"196","Aaet",5,"Ealb",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"197","Aaet",5,"Ealb",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"198","Aaet",5,"Ealb",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"199","Aaet",5,"Ealb",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"200","Aaet",5,"Ealb",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"201","Aaet",5,"Ealb",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"202","Aaet",5,"Ealb",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"203","Aaet",5,"Ealb",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"204","Aaet",5,"Ealb",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"205","Aaet",5,"Ealb",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"206","Aaet",5,"Ealb",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"207","Aaet",5,"Ealb",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"208","Aaet",5,"Hser",0.0970875210901198,0.0877547828082161,2.43710996813428,4.43478260869565
"209","Aaet",5,"Hser",0.0970875210901198,0.0877547828082161,2.43710996813428,4.43478260869565
"210","Aaet",5,"Hser",0.0970875210901198,0.0877547828082161,2.43710996813428,4.43478260869565
"211","Aaet",5,"Hser",0.0970875210901198,0.0877547828082161,2.43710996813428,4.43478260869565
"212","Aaet",5,"Hser",0.0970875210901198,0.0877547828082161,2.43710996813428,4.43478260869565
"213","Aaet",5,"Hser",0.0970875210901198,0.0877547828082161,2.43710996813428,4.43478260869565
"214","Aaet",5,"Hser",0.0970875210901198,0.0877547828082161,2.43710996813428,4.43478260869565
"215","Aaet",5,"Hser",0.0970875210901198,0.0877547828082161,2.43710996813428,4.43478260869565
"216","Aaet",5,"Hser",0.0970875210901198,0.0877547828082161,2.43710996813428,4.43478260869565
"217","Aaet",5,"Hser",0.0970875210901198,0.0877547828082161,2.43710996813428,4.43478260869565
