"source","model_rep","subset_id","removal_fraction","site_rep","n_sites_kept","n_observed_links","n_cooc_links","expected_links_raw","expected_links_conditioned","divergence_raw","relative_divergence_raw","divergence_conditioned","relative_divergence_conditioned"
"empirical",NA,48,0.1,47,29,106,495,95.3749988457917,100.082511476832,10.6250011542083,0.111402372558741,5.91748852316785,0.0591260994138589
"empirical",NA,49,0.1,48,29,105,478,93.0585232060183,97.5621889912781,11.9414767939817,0.128322225440275,7.43781100872188,0.0762366146723789
"empirical",NA,50,0.1,49,29,110,499,98.2490171442364,102.481503620712,11.7509828557636,0.119604075412911,7.51849637928844,0.0733644229803137
"empirical",NA,51,0.1,50,29,107,505,97.8977714920596,101.811826990994,9.10222850794037,0.0929768713752451,5.18817300900628,0.0509584511185054
"empirical",NA,52,0.1,51,29,105,473,92.4804369416354,96.6925686056984,12.5195630583646,0.135375258512952,8.30743139430156,0.0859159241924614
"empirical",NA,53,0.1,52,29,108,515,102.675757731795,107.306710793792,5.32424226820521,0.0518549108944778,0.693289206208405,0.00646081872307763
"empirical",NA,54,0.1,53,29,107,515,102.220017505117,106.595595897263,4.779982494883,0.0467617068706109,0.404404102737118,0.00379381623915198
"empirical",NA,55,0.1,54,29,111,518,100.787129879935,105.423342002164,10.2128701200653,0.101331093883035,5.57665799783599,0.052897753874294
"empirical",NA,56,0.1,55,29,109,509,100.733095135535,105.258331833068,8.26690486446489,0.082067416407109,3.74166816693153,0.0355474773518692
"empirical",NA,57,0.1,56,29,105,473,92.3974322836311,96.9748776366777,12.6025677163689,0.136395215807328,8.02512236332225,0.0827546531524263
"empirical",NA,58,0.1,57,29,107,491,92.3804134824493,97.4952806119738,14.6195865175507,0.158254179283666,9.50471938802617,0.0974890202722167
"empirical",NA,59,0.1,58,29,107,493,97.9273289906875,102.605726277459,9.0726710093125,0.0926469771290839,4.3942737225405,0.0428267883476387
"empirical",NA,60,0.1,59,29,107,511,98.9055101232571,103.495064566177,8.09448987674291,0.0818406362462058,3.50493543382338,0.0338657253707229
"empirical",NA,61,0.1,60,29,110,498,96.1235856580574,100.181687670995,13.8764143419426,0.144360140614246,9.81831232900549,0.0980050601787594
"empirical",NA,62,0.1,61,29,107,503,95.4836167734721,100.482200833366,11.5163832265279,0.120611091365021,6.51779916663429,0.0648652110779605
"empirical",NA,63,0.1,62,29,110,522,103.380796293937,107.771918986451,6.61920370606343,0.0640274010585432,2.22808101354859,0.0206740404597295
"empirical",NA,64,0.1,63,29,108,498,97.4311322121406,102.309084258198,10.5688677878594,0.108475263993109,5.69091574180177,0.0556247354090236
"empirical",NA,65,0.1,64,29,102,482,94.8023711315952,98.9740370485357,7.19762886840481,0.0759224561842844,3.02596295146425,0.0305733002482293
"empirical",NA,66,0.1,65,29,107,507,100.63956379431,105.122399081685,6.36043620569018,0.0632001567364683,1.87760091831494,0.0178610927330145
"empirical",NA,67,0.1,66,29,107,519,101.21207793993,105.741684239249,5.7879220600701,0.0571860807314447,1.25831576075122,0.0118999027659157
"empirical",NA,68,0.1,67,29,112,523,104.560002863658,108.92648906396,7.43999713634231,0.0711552881845632,3.07351093604011,0.0282163775079117
"empirical",NA,69,0.1,68,29,110,514,98.2269439551925,102.73392785987,11.7730560448075,0.119855668625688,7.26607214012972,0.0707270936826312
"empirical",NA,70,0.1,69,29,104,477,95.7319867912761,99.8331411138188,8.26801320872393,0.086366255270045,4.1668588861812,0.0417382328121942
"empirical",NA,71,0.1,70,29,107,488,95.2297079029421,99.9356017314223,11.7702920970579,0.123598952010377,7.06439826857768,0.0706895055033871
"empirical",NA,72,0.1,71,29,106,494,96.1776798864804,100.993652461633,9.82232011351959,0.102126814923306,5.00634753836663,0.0495709127884893
"empirical",NA,73,0.1,72,29,109,519,100.541158795481,105.076784588867,8.45884120451937,0.0841331182757325,3.92321541113282,0.037336652681971
"empirical",NA,74,0.1,73,29,110,518,99.6891605073198,104.243084530813,10.3108394926802,0.103429895890468,5.75691546918652,0.0552258741680348
"empirical",NA,75,0.1,74,29,109,523,105.201659549242,109.598678991983,3.79834045075764,0.0361053282527328,-0.598678991983206,-0.00546246540094701
"empirical",NA,76,0.1,75,29,112,519,100.8218486067,105.322240463383,11.1781513932998,0.110870327689637,6.6777595366169,0.0634031284108367
"empirical",NA,77,0.1,76,29,108,517,104.442783971469,108.900603666557,3.5572160285315,0.0340589928118275,-0.900603666556734,-0.00826996027785389
"empirical",NA,78,0.1,77,29,106,491,98.0800700035677,102.179879896938,7.91992999643234,0.080749636456665,3.82012010306246,0.037386226201436
"empirical",NA,79,0.1,78,29,108,512,100.006500284697,103.820111808327,7.99349971530268,0.079929801488372,4.17988819167292,0.0402608716063592
"empirical",NA,80,0.1,79,29,106,501,100.967565493931,104.556731930301,5.0324345060689,0.0498420901945128,1.44326806969899,0.0138036838284224
"empirical",NA,81,0.1,80,29,108,499,97.4770172920351,101.578775326078,10.5229827079649,0.107953474575844,6.42122467392215,0.0632142359790162
"empirical",NA,82,0.1,81,29,102,456,89.8345719283924,94.0669746418487,12.1654280716076,0.135420337743745,7.93302535815126,0.0843337992781793
"empirical",NA,83,0.1,82,29,106,476,93.7852592062767,97.8691285330682,12.2147407937233,0.130241584840721,8.13087146693179,0.083079021840728
"empirical",NA,84,0.1,83,29,109,507,98.1691263336705,102.707659816961,10.8308736663295,0.110328716072261,6.2923401830394,0.061264565800187
"empirical",NA,85,0.1,84,29,106,472,93.1165964539247,98.5867412410836,12.8834035460753,0.138357758301982,7.41325875891644,0.0751952916344815
"empirical",NA,86,0.1,85,29,104,485,91.9345699858306,97.0808605625184,12.0654300141694,0.131239315265508,6.91913943748163,0.0712719211324443
"empirical",NA,87,0.1,86,29,111,515,99.8535180176541,104.396634765816,11.1464819823459,0.111628335221751,6.60336523418432,0.0632526637376493
"empirical",NA,88,0.1,87,29,110,521,102.815512155954,107.199152188141,7.18448784404588,0.0698774697844056,2.8008478118591,0.0261275183123039
"empirical",NA,89,0.1,88,29,104,486,95.1815339629239,100.047856500171,8.81846603707613,0.0926489169686128,3.95214349982935,0.0395025304697318
"empirical",NA,90,0.1,89,29,103,477,93.0226979334571,97.4972500412849,9.97730206654295,0.107256640456506,5.50274995871507,0.0564400529900582
"empirical",NA,91,0.1,90,29,108,499,98.8578125522608,103.894631807101,9.14218744773918,0.0924781482789354,4.10536819289899,0.0395147287351799
"empirical",NA,92,0.1,91,29,103,479,93.3533702839221,97.7487990593107,9.64662971607794,0.103334562927283,5.2512009406893,0.053721385748208
"empirical",NA,93,0.1,92,29,106,493,97.2849707587166,101.456556205503,8.71502924128339,0.0895824830219475,4.54344379449738,0.0447821606057131
"empirical",NA,94,0.1,93,29,110,522,103.152026031655,107.51373110406,6.84797396834549,0.0663871979232287,2.48626889594034,0.0231251289524493
"empirical",NA,95,0.1,94,29,107,518,98.5783796153108,103.235044554006,8.42162038468916,0.0854307041518985,3.76495544599354,0.0364697420557022
"empirical",NA,96,0.1,95,29,109,520,101.254777006178,105.620847545653,7.74522299382249,0.0764924206326578,3.37915245434709,0.0319932336548096
"empirical",NA,97,0.1,96,29,112,523,104.248674552988,108.666361790353,7.75132544701235,0.0743541870460185,3.33363820964729,0.0306777383057951
"empirical",NA,98,0.1,97,29,108,512,102.309096808971,106.959932515388,5.69090319102924,0.055624605910217,1.04006748461155,0.0097238981004585
"empirical",NA,99,0.1,98,29,109,501,95.6812437417477,100.630941019014,13.3187562582523,0.139199238402469,8.36905898098577,0.0831658622709733
"empirical",NA,100,0.1,99,29,103,472,92.8900858246895,98.1858481032871,10.1099141753105,0.108837386525736,4.81415189671286,0.049031016075235
"empirical",NA,101,0.1,100,29,104,484,96.0583967068032,100.616258454358,7.94160329319683,0.0826747433380218,3.38374154564224,0.0336301667108521
"empirical",NA,102,0.2,1,26,103,489,93.8404519432454,97.6596284212545,9.1595480567546,0.0976076720335308,5.34037157874549,0.0546835131883752
"empirical",NA,103,0.2,2,26,99,482,88.7344933782107,92.7483398585958,10.2655066217893,0.115687893523377,6.25166014140422,0.067404550323332
"empirical",NA,104,0.2,3,26,107,516,98.009281363347,102.434937508548,8.990718636653,0.0917333390428807,4.56506249145215,0.0445654832470729
"empirical",NA,105,0.2,4,26,98,484,88.5814560139724,93.3319478651791,9.41854398602763,0.106326362309308,4.66805213482085,0.050015586748109
"empirical",NA,106,0.2,5,26,105,505,91.5691487588153,96.7205810491469,13.4308512411847,0.146674414071057,8.27941895085311,0.0856014186540719
"empirical",NA,107,0.2,6,26,102,453,86.399680699045,89.8184743811977,15.600319300955,0.180559918448026,12.1815256188023,0.135623831318965
"empirical",NA,108,0.2,7,26,101,494,94.4618526215026,98.8082053275138,6.53814737849743,0.0692146850506416,2.19179467248622,0.0221823143657069
"empirical",NA,109,0.2,8,26,103,479,90.9221730467229,94.1018541307592,12.0778269532771,0.132836980777732,8.89814586924081,0.0945586667917977
"empirical",NA,110,0.2,9,26,102,483,91.7996739161057,96.7889815513402,10.2003260838943,0.111115057916396,5.21101844865983,0.053838963538383
"empirical",NA,111,0.2,10,26,102,490,94.1524578576919,97.9147223539523,7.84754214230813,0.0833493072923217,4.08527764604766,0.0417228129522726
"empirical",NA,112,0.2,11,26,105,494,96.1853005051224,100.269205121108,8.81469949487757,0.0916428960411486,4.73079487889245,0.0471809352949242
"empirical",NA,113,0.2,12,26,99,465,90.4958257221171,95.6197558934061,8.50417427788294,0.0939731110249932,3.38024410659393,0.035350896632304
"empirical",NA,114,0.2,13,26,105,486,88.7235758875048,93.2918147813134,16.2764241124952,0.183450948067428,11.7081852186866,0.125500669551042
"empirical",NA,115,0.2,14,26,102,503,94.4502753853293,98.471679139113,7.54972461467072,0.0799333255924355,3.52832086088696,0.0358308184823621
"empirical",NA,116,0.2,15,26,100,467,85.0409296534156,90.16857625332,14.9590703465844,0.175904360495,9.83142374667997,0.109033813720864
"empirical",NA,117,0.2,16,26,98,487,93.1675123552713,96.4188054300609,4.83248764472869,0.0518688062240107,1.58119456993913,0.0163992341834817
"empirical",NA,118,0.2,17,26,104,510,91.5464922441145,96.4482034446568,12.4535077558855,0.136034788997458,7.55179655534316,0.078298986249925
