"","species","interactions","potential_prey","prob_expected","prob_int","expected_indegree","relative_N_alpha"
"2886","Chrysis.ignita.agg.",13,"Passaloecus.corniger",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2887","Chrysis.ignita.agg.",13,"Passaloecus.corniger",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2888","Chrysis.ignita.agg.",13,"Passaloecus.corniger",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2889","Chrysis.ignita.agg.",13,"Passaloecus.corniger",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2890","Chrysis.ignita.agg.",13,"Passaloecus.corniger",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2891","Chrysis.ignita.agg.",13,"Passaloecus.corniger",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2892","Chrysis.ignita.agg.",13,"Passaloecus.corniger",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2893","Chrysis.ignita.agg.",13,"Passaloecus.corniger",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2894","Chrysis.ignita.agg.",13,"Passaloecus.corniger",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2895","Chrysis.ignita.agg.",13,"Passaloecus.corniger",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2896","Chrysis.ignita.agg.",13,"Passaloecus.corniger",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2897","Chrysis.ignita.agg.",13,"Passaloecus.corniger",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2898","Chrysis.ignita.agg.",13,"Passaloecus.corniger",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2899","Chrysis.ignita.agg.",13,"Passaloecus.corniger",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2900","Chrysis.ignita.agg.",13,"Passaloecus.corniger",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2901","Chrysis.ignita.agg.",13,"Passaloecus.corniger",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2902","Chrysis.ignita.agg.",13,"Passaloecus.corniger",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2903","Chrysis.ignita.agg.",13,"Passaloecus.corniger",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2904","Chrysis.ignita.agg.",13,"Passaloecus.corniger",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2905","Chrysis.ignita.agg.",13,"Passaloecus.corniger",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2906","Chrysis.ignita.agg.",13,"Passaloecus.corniger",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2907","Chrysis.ignita.agg.",13,"Passaloecus.corniger",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2908","Chrysis.ignita.agg.",13,"Passaloecus.corniger",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2909","Chrysis.ignita.agg.",13,"Passaloecus.corniger",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2910","Chrysis.ignita.agg.",13,"Passaloecus.corniger",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2911","Chrysis.ignita.agg.",13,"Passaloecus.corniger",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2912","Chrysis.ignita.agg.",13,"Passaloecus.corniger",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2913","Chrysis.ignita.agg.",13,"Passaloecus.corniger",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2914","Chrysis.ignita.agg.",13,"Passaloecus.corniger",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2915","Chrysis.ignita.agg.",13,"Passaloecus.corniger",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2916","Chrysis.ignita.agg.",13,"Passaloecus.corniger",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2917","Chrysis.ignita.agg.",13,"Passaloecus.corniger",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2918","Chrysis.ignita.agg.",13,"Passaloecus.corniger",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2919","Chrysis.ignita.agg.",13,"Psenulus.pallipes",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2920","Chrysis.ignita.agg.",13,"Psenulus.pallipes",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2921","Chrysis.ignita.agg.",13,"Psenulus.pallipes",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2922","Chrysis.ignita.agg.",13,"Psenulus.pallipes",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2923","Chrysis.ignita.agg.",13,"Psenulus.pallipes",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2924","Chrysis.ignita.agg.",13,"Psenulus.pallipes",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2925","Chrysis.ignita.agg.",13,"Psenulus.pallipes",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2926","Chrysis.ignita.agg.",13,"Psenulus.pallipes",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2927","Chrysis.ignita.agg.",13,"Psenulus.pallipes",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2928","Chrysis.ignita.agg.",13,"Psenulus.pallipes",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2929","Chrysis.ignita.agg.",13,"Psenulus.pallipes",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2930","Chrysis.ignita.agg.",13,"Psenulus.pallipes",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2931","Chrysis.ignita.agg.",13,"Psenulus.pallipes",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2932","Chrysis.ignita.agg.",13,"Psenulus.pallipes",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2933","Chrysis.ignita.agg.",13,"Psenulus.pallipes",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2934","Chrysis.ignita.agg.",13,"Psenulus.pallipes",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2935","Chrysis.ignita.agg.",13,"Psenulus.pallipes",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2936","Chrysis.ignita.agg.",13,"Psenulus.pallipes",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2937","Chrysis.ignita.agg.",13,"Psenulus.pallipes",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2938","Chrysis.ignita.agg.",13,"Psenulus.pallipes",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2939","Chrysis.ignita.agg.",13,"Psenulus.pallipes",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2940","Chrysis.ignita.agg.",13,"Psenulus.pallipes",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2941","Chrysis.ignita.agg.",13,"Psenulus.pallipes",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2942","Chrysis.ignita.agg.",13,"Psenulus.pallipes",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2943","Chrysis.ignita.agg.",13,"Psenulus.pallipes",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2944","Chrysis.ignita.agg.",13,"Psenulus.pallipes",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2945","Chrysis.ignita.agg.",13,"Psenulus.pallipes",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2946","Chrysis.ignita.agg.",13,"Psenulus.pallipes",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2947","Chrysis.ignita.agg.",13,"Psenulus.pallipes",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2948","Chrysis.ignita.agg.",13,"Psenulus.pallipes",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2949","Chrysis.ignita.agg.",13,"Psenulus.pallipes",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2950","Chrysis.ignita.agg.",13,"Psenulus.pallipes",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2951","Chrysis.ignita.agg.",13,"Psenulus.pallipes",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2952","Chrysis.ignita.agg.",13,"Psenulus.pallipes",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2953","Chrysis.ignita.agg.",13,"Psenulus.pallipes",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2954","Chrysis.ignita.agg.",13,"Psenulus.pallipes",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2955","Chrysis.ignita.agg.",13,"Psenulus.pallipes",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2956","Chrysis.ignita.agg.",13,"Psenulus.pallipes",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2957","Chrysis.ignita.agg.",13,"Psenulus.pallipes",0.205977224999896,0.205977224,12.5090055921205,6.38461538461539
"2958","Chrysis.ignita.agg.",13,"Euodynerus.quadrifasciatus",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"2959","Chrysis.ignita.agg.",13,"Euodynerus.quadrifasciatus",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"2960","Chrysis.ignita.agg.",13,"Euodynerus.quadrifasciatus",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"2961","Chrysis.ignita.agg.",13,"Euodynerus.quadrifasciatus",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"2962","Chrysis.ignita.agg.",13,"Euodynerus.quadrifasciatus",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"2963","Chrysis.ignita.agg.",13,"Euodynerus.quadrifasciatus",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"2964","Chrysis.ignita.agg.",13,"Euodynerus.quadrifasciatus",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"2965","Chrysis.ignita.agg.",13,"Euodynerus.quadrifasciatus",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"2966","Chrysis.ignita.agg.",13,"Euodynerus.quadrifasciatus",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"2967","Chrysis.ignita.agg.",13,"Euodynerus.quadrifasciatus",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"2968","Chrysis.ignita.agg.",13,"Euodynerus.quadrifasciatus",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"2969","Chrysis.ignita.agg.",13,"Euodynerus.quadrifasciatus",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"2970","Chrysis.ignita.agg.",13,"Euodynerus.quadrifasciatus",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"2971","Chrysis.ignita.agg.",13,"Euodynerus.quadrifasciatus",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"2972","Chrysis.ignita.agg.",13,"Euodynerus.quadrifasciatus",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"2973","Chrysis.ignita.agg.",13,"Euodynerus.quadrifasciatus",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"2974","Chrysis.ignita.agg.",13,"Euodynerus.quadrifasciatus",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"2975","Chrysis.ignita.agg.",13,"Euodynerus.quadrifasciatus",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"2976","Chrysis.ignita.agg.",13,"Euodynerus.quadrifasciatus",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"2977","Chrysis.ignita.agg.",13,"Euodynerus.quadrifasciatus",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"2978","Chrysis.ignita.agg.",13,"Euodynerus.quadrifasciatus",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"2979","Chrysis.ignita.agg.",13,"Euodynerus.quadrifasciatus",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"2980","Chrysis.ignita.agg.",13,"Euodynerus.quadrifasciatus",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"2981","Chrysis.ignita.agg.",13,"Euodynerus.quadrifasciatus",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"2982","Chrysis.ignita.agg.",13,"Euodynerus.quadrifasciatus",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"2983","Chrysis.ignita.agg.",13,"Euodynerus.quadrifasciatus",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"2984","Chrysis.ignita.agg.",13,"Euodynerus.quadrifasciatus",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"2985","Chrysis.ignita.agg.",13,"Euodynerus.quadrifasciatus",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"2986","Chrysis.ignita.agg.",13,"Euodynerus.quadrifasciatus",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"2987","Chrysis.ignita.agg.",13,"Euodynerus.quadrifasciatus",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"2988","Chrysis.ignita.agg.",13,"Euodynerus.quadrifasciatus",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"2989","Chrysis.ignita.agg.",13,"Euodynerus.quadrifasciatus",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"2990","Chrysis.ignita.agg.",13,"Euodynerus.quadrifasciatus",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"2991","Chrysis.ignita.agg.",13,"Euodynerus.quadrifasciatus",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"2992","Chrysis.ignita.agg.",13,"Euodynerus.quadrifasciatus",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"2993","Chrysis.ignita.agg.",13,"Euodynerus.quadrifasciatus",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"2994","Chrysis.ignita.agg.",13,"Euodynerus.quadrifasciatus",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"2995","Chrysis.ignita.agg.",13,"Euodynerus.quadrifasciatus",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"2996","Chrysis.ignita.agg.",13,"Euodynerus.quadrifasciatus",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"2997","Chrysis.ignita.agg.",13,"Chelostoma.campanularum",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"2998","Chrysis.ignita.agg.",13,"Chelostoma.campanularum",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"2999","Chrysis.ignita.agg.",13,"Chelostoma.campanularum",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"3000","Chrysis.ignita.agg.",13,"Chelostoma.campanularum",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"3001","Chrysis.ignita.agg.",13,"Chelostoma.campanularum",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"3002","Chrysis.ignita.agg.",13,"Chelostoma.campanularum",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"3003","Chrysis.ignita.agg.",13,"Chelostoma.campanularum",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"3004","Chrysis.ignita.agg.",13,"Chelostoma.campanularum",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"3005","Chrysis.ignita.agg.",13,"Chelostoma.campanularum",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"3006","Chrysis.ignita.agg.",13,"Chelostoma.campanularum",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"3007","Chrysis.ignita.agg.",13,"Chelostoma.campanularum",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"3008","Chrysis.ignita.agg.",13,"Chelostoma.campanularum",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"3009","Chrysis.ignita.agg.",13,"Chelostoma.campanularum",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"3010","Chrysis.ignita.agg.",13,"Chelostoma.campanularum",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"3011","Chrysis.ignita.agg.",13,"Chelostoma.campanularum",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"3012","Chrysis.ignita.agg.",13,"Chelostoma.campanularum",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"3013","Chrysis.ignita.agg.",13,"Chelostoma.campanularum",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"3014","Chrysis.ignita.agg.",13,"Chelostoma.campanularum",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"3015","Chrysis.ignita.agg.",13,"Chelostoma.campanularum",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"3016","Chrysis.ignita.agg.",13,"Chelostoma.campanularum",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"3017","Chrysis.ignita.agg.",13,"Chelostoma.campanularum",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"3018","Chrysis.ignita.agg.",13,"Chelostoma.campanularum",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"3019","Chrysis.ignita.agg.",13,"Chelostoma.campanularum",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"3020","Chrysis.ignita.agg.",13,"Chelostoma.campanularum",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"3021","Chrysis.ignita.agg.",13,"Chelostoma.campanularum",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"3022","Chrysis.ignita.agg.",13,"Chelostoma.campanularum",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"3023","Chrysis.ignita.agg.",13,"Chelostoma.campanularum",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"3024","Chrysis.ignita.agg.",13,"Chelostoma.campanularum",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"3025","Chrysis.ignita.agg.",13,"Chelostoma.campanularum",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"3026","Chrysis.ignita.agg.",13,"Chelostoma.campanularum",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"3027","Chrysis.ignita.agg.",13,"Chelostoma.campanularum",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"3028","Chrysis.ignita.agg.",13,"Chelostoma.campanularum",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"3029","Chrysis.ignita.agg.",13,"Chelostoma.campanularum",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"3030","Chrysis.ignita.agg.",13,"Chelostoma.campanularum",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"3031","Chrysis.ignita.agg.",13,"Chelostoma.campanularum",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"3032","Chrysis.ignita.agg.",13,"Chelostoma.campanularum",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"3033","Chrysis.ignita.agg.",13,"Chelostoma.campanularum",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"3034","Chrysis.ignita.agg.",13,"Chelostoma.campanularum",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"3035","Chrysis.ignita.agg.",13,"Chelostoma.campanularum",0.142524000691869,0.142524,12.5090055921205,6.38461538461539
"3036","Coelioxys.mandibularis",2,"Ancistrocerus.gazella",0.0748664115735711,0.074,3.85039281268101,2.76190476190476
"3037","Coelioxys.mandibularis",2,"Ancistrocerus.gazella",0.0748664115735711,0.074,3.85039281268101,2.76190476190476
"3038","Coelioxys.mandibularis",2,"Ancistrocerus.gazella",0.0748664115735711,0.074,3.85039281268101,2.76190476190476
"3039","Coelioxys.mandibularis",2,"Ancistrocerus.gazella",0.0748664115735711,0.074,3.85039281268101,2.76190476190476
"3040","Coelioxys.mandibularis",2,"Ancistrocerus.gazella",0.0748664115735711,0.074,3.85039281268101,2.76190476190476
"3041","Coelioxys.mandibularis",2,"Ancistrocerus.gazella",0.0748664115735711,0.074,3.85039281268101,2.76190476190476
"3042","Coelioxys.mandibularis",2,"Ancistrocerus.gazella",0.0748664115735711,0.074,3.85039281268101,2.76190476190476
"3043","Coelioxys.mandibularis",2,"Ancistrocerus.gazella",0.0748664115735711,0.074,3.85039281268101,2.76190476190476
"3044","Coelioxys.mandibularis",2,"Ancistrocerus.gazella",0.0748664115735711,0.074,3.85039281268101,2.76190476190476
"3045","Coelioxys.mandibularis",2,"Ancistrocerus.gazella",0.0748664115735711,0.074,3.85039281268101,2.76190476190476
"3046","Coelioxys.mandibularis",2,"Ancistrocerus.gazella",0.0748664115735711,0.074,3.85039281268101,2.76190476190476
"3047","Coelioxys.mandibularis",2,"Ancistrocerus.gazella",0.0748664115735711,0.074,3.85039281268101,2.76190476190476
"3048","Coelioxys.mandibularis",2,"Ancistrocerus.gazella",0.0748664115735711,0.074,3.85039281268101,2.76190476190476
"3049","Coelioxys.mandibularis",2,"Ancistrocerus.gazella",0.0748664115735711,0.074,3.85039281268101,2.76190476190476
"3050","Coelioxys.mandibularis",2,"Ancistrocerus.gazella",0.0748664115735711,0.074,3.85039281268101,2.76190476190476
"3051","Coelioxys.mandibularis",2,"Ancistrocerus.gazella",0.0748664115735711,0.074,3.85039281268101,2.76190476190476
"3052","Coelioxys.mandibularis",2,"Ancistrocerus.gazella",0.0748664115735711,0.074,3.85039281268101,2.76190476190476
"3053","Coelioxys.mandibularis",2,"Ancistrocerus.gazella",0.0748664115735711,0.074,3.85039281268101,2.76190476190476
"3054","Coelioxys.mandibularis",2,"Ancistrocerus.gazella",0.0748664115735711,0.074,3.85039281268101,2.76190476190476
"3055","Coelioxys.mandibularis",2,"Ancistrocerus.gazella",0.0748664115735711,0.074,3.85039281268101,2.76190476190476
"3056","Coelioxys.mandibularis",2,"Ancistrocerus.gazella",0.0748664115735711,0.074,3.85039281268101,2.76190476190476
"3057","Coelioxys.mandibularis",2,"Ancistrocerus.nigricornis",0.267834495767963,0.264734909424,3.85039281268101,2.76190476190476
"3058","Coelioxys.mandibularis",2,"Ancistrocerus.nigricornis",0.267834495767963,0.264734909424,3.85039281268101,2.76190476190476
"3059","Coelioxys.mandibularis",2,"Ancistrocerus.nigricornis",0.267834495767963,0.264734909424,3.85039281268101,2.76190476190476
"3060","Coelioxys.mandibularis",2,"Ancistrocerus.nigricornis",0.267834495767963,0.264734909424,3.85039281268101,2.76190476190476
"3061","Coelioxys.mandibularis",2,"Ancistrocerus.nigricornis",0.267834495767963,0.264734909424,3.85039281268101,2.76190476190476
"3062","Coelioxys.mandibularis",2,"Ancistrocerus.nigricornis",0.267834495767963,0.264734909424,3.85039281268101,2.76190476190476
"3063","Coelioxys.mandibularis",2,"Ancistrocerus.nigricornis",0.267834495767963,0.264734909424,3.85039281268101,2.76190476190476
"3064","Coelioxys.mandibularis",2,"Ancistrocerus.nigricornis",0.267834495767963,0.264734909424,3.85039281268101,2.76190476190476
"3065","Coelioxys.mandibularis",2,"Ancistrocerus.nigricornis",0.267834495767963,0.264734909424,3.85039281268101,2.76190476190476
"3066","Coelioxys.mandibularis",2,"Ancistrocerus.nigricornis",0.267834495767963,0.264734909424,3.85039281268101,2.76190476190476
"3067","Coelioxys.mandibularis",2,"Ancistrocerus.nigricornis",0.267834495767963,0.264734909424,3.85039281268101,2.76190476190476
"3068","Coelioxys.mandibularis",2,"Ancistrocerus.nigricornis",0.267834495767963,0.264734909424,3.85039281268101,2.76190476190476
"3069","Coelioxys.mandibularis",2,"Ancistrocerus.nigricornis",0.267834495767963,0.264734909424,3.85039281268101,2.76190476190476
"3070","Coelioxys.mandibularis",2,"Ancistrocerus.nigricornis",0.267834495767963,0.264734909424,3.85039281268101,2.76190476190476
"3071","Coelioxys.mandibularis",2,"Ancistrocerus.nigricornis",0.267834495767963,0.264734909424,3.85039281268101,2.76190476190476
"3072","Coelioxys.mandibularis",2,"Ancistrocerus.nigricornis",0.267834495767963,0.264734909424,3.85039281268101,2.76190476190476
"3073","Coelioxys.mandibularis",2,"Ancistrocerus.nigricornis",0.267834495767963,0.264734909424,3.85039281268101,2.76190476190476
"3074","Coelioxys.mandibularis",2,"Ancistrocerus.nigricornis",0.267834495767963,0.264734909424,3.85039281268101,2.76190476190476
"3075","Coelioxys.mandibularis",2,"Ancistrocerus.nigricornis",0.267834495767963,0.264734909424,3.85039281268101,2.76190476190476
"3076","Coelioxys.mandibularis",2,"Ancistrocerus.nigricornis",0.267834495767963,0.264734909424,3.85039281268101,2.76190476190476
"3077","Coelioxys.mandibularis",2,"Ancistrocerus.nigricornis",0.267834495767963,0.264734909424,3.85039281268101,2.76190476190476
"3078","Coelioxys.mandibularis",2,"Megachile.spec",0.322881154654705,0.319144526126624,3.85039281268101,2.76190476190476
"3079","Coelioxys.mandibularis",2,"Megachile.spec",0.322881154654705,0.319144526126624,3.85039281268101,2.76190476190476
"3080","Coelioxys.mandibularis",2,"Megachile.spec",0.322881154654705,0.319144526126624,3.85039281268101,2.76190476190476
"3081","Coelioxys.mandibularis",2,"Megachile.spec",0.322881154654705,0.319144526126624,3.85039281268101,2.76190476190476
"3082","Coelioxys.mandibularis",2,"Megachile.spec",0.322881154654705,0.319144526126624,3.85039281268101,2.76190476190476
"3083","Coelioxys.mandibularis",2,"Megachile.spec",0.322881154654705,0.319144526126624,3.85039281268101,2.76190476190476
"3084","Coelioxys.mandibularis",2,"Megachile.spec",0.322881154654705,0.319144526126624,3.85039281268101,2.76190476190476
"3085","Coelioxys.mandibularis",2,"Megachile.spec",0.322881154654705,0.319144526126624,3.85039281268101,2.76190476190476
"3086","Coelioxys.mandibularis",2,"Megachile.spec",0.322881154654705,0.319144526126624,3.85039281268101,2.76190476190476
"3087","Coelioxys.mandibularis",2,"Megachile.spec",0.322881154654705,0.319144526126624,3.85039281268101,2.76190476190476
"3088","Coelioxys.mandibularis",2,"Megachile.spec",0.322881154654705,0.319144526126624,3.85039281268101,2.76190476190476
"3089","Coelioxys.mandibularis",2,"Megachile.spec",0.322881154654705,0.319144526126624,3.85039281268101,2.76190476190476
"3090","Coelioxys.mandibularis",2,"Megachile.spec",0.322881154654705,0.319144526126624,3.85039281268101,2.76190476190476
"3091","Coelioxys.mandibularis",2,"Megachile.spec",0.322881154654705,0.319144526126624,3.85039281268101,2.76190476190476
"3092","Coelioxys.mandibularis",2,"Megachile.spec",0.322881154654705,0.319144526126624,3.85039281268101,2.76190476190476
"3093","Coelioxys.mandibularis",2,"Megachile.spec",0.322881154654705,0.319144526126624,3.85039281268101,2.76190476190476
"3094","Coelioxys.mandibularis",2,"Megachile.spec",0.322881154654705,0.319144526126624,3.85039281268101,2.76190476190476
"3095","Coelioxys.mandibularis",2,"Megachile.spec",0.322881154654705,0.319144526126624,3.85039281268101,2.76190476190476
"3096","Coelioxys.mandibularis",2,"Megachile.spec",0.322881154654705,0.319144526126624,3.85039281268101,2.76190476190476
"3097","Coelioxys.mandibularis",2,"Megachile.spec",0.322881154654705,0.319144526126624,3.85039281268101,2.76190476190476
"3098","Coelioxys.mandibularis",2,"Megachile.spec",0.322881154654705,0.319144526126624,3.85039281268101,2.76190476190476
"3099","Coelioxys.mandibularis",2,"Passaloecus.spec",0.144192708690698,0.142524,3.85039281268101,2.76190476190476
"3100","Coelioxys.mandibularis",2,"Passaloecus.spec",0.144192708690698,0.142524,3.85039281268101,2.76190476190476
"3101","Coelioxys.mandibularis",2,"Passaloecus.spec",0.144192708690698,0.142524,3.85039281268101,2.76190476190476
"3102","Coelioxys.mandibularis",2,"Passaloecus.spec",0.144192708690698,0.142524,3.85039281268101,2.76190476190476
"3103","Coelioxys.mandibularis",2,"Passaloecus.spec",0.144192708690698,0.142524,3.85039281268101,2.76190476190476
"3104","Coelioxys.mandibularis",2,"Passaloecus.spec",0.144192708690698,0.142524,3.85039281268101,2.76190476190476
"3105","Coelioxys.mandibularis",2,"Passaloecus.spec",0.144192708690698,0.142524,3.85039281268101,2.76190476190476
"3106","Coelioxys.mandibularis",2,"Passaloecus.spec",0.144192708690698,0.142524,3.85039281268101,2.76190476190476
"3107","Coelioxys.mandibularis",2,"Passaloecus.spec",0.144192708690698,0.142524,3.85039281268101,2.76190476190476
